Species,MatchGenus,MatchSpecies,Family,Indiv,Pos,SL,CBL_old_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL_old,alphaPos,d,DPos,alphaAnt,DAnt,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,BodyShape,Habitat_Initial,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,dBW,DPosBW,DAntBW,fineness,d_normCBL,Scan Media Number,DOI,ARK,URL,Website,Scan Source,Match species reference,CBL_raw,CBL,d_normD,Iratio,d_ctr,CBL_ctr,alphaAnt_ctr,alphaPos_ctr,DAnt_ctr,DPos_ctr,dBW_ctr,DAntBW_ctr,DPosBW_ctr,d_normD_ctr,d_normCBL_ctr,Iratio_ctr
Poecilia_reticulata,Poecilia,latipinna,NA,1,0.6,1131,35.85,0.9,2.12,17.22,1.24,18.23,0.0317,51.8307,0.0019,0.0152,70.8181,0.0161,773.092,181.259,774.744,164.121,742.944,177.955,744.39,159.784,756.273,171.098,756.397,170.071,756.211,172.186,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.01113849,0.090473964,0.095780509,5.942279503,0.07103566824237208,M65080-116900,NA,ark:/87602/m4/M116900,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/65080,Morphosource," Emily Kane provided access to these data , the collection of which was funded by NSF DBI-1701665.. The files were downloaded from www.MorphoSource.org, Duke University.",NA,30.251000000000033,0.026747126436781638,0.12140575079872204,0.9997827513750657,1.0000000000000005e-4,0.004809141940657603,-1.615700000000004,-14.972100000000005,0,-7.00000000000001e-4,-0.001186274000000001,-0.016657346000000003,-0.02782923999999999,0.0011525862417600258,-9.213509596973785e-4,-8.133206150007233e-6
Poecilia_reticulata,Poecilia,latipinna,NA,1,0.7,1131,34.5,1.13,2.66,19.13,1.14,18.43,0.0305,64.7085,0.0024,0.0169,65.469,0.0163,893.505,196.637,896.689,177.774,864.386,192.039,867.569,173.884,880.184,184.848,880.537,183.551,879.948,186.144,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.013975653,0.100509113,0.09683131,5.942279503,0.09321588626178329,M65080-116900,NA,ark:/87602/m4/M116900,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/65080,Morphosource," Emily Kane provided access to these data , the collection of which was funded by NSF DBI-1701665.. The files were downloaded from www.MorphoSource.org, Duke University.",NA,29.119500000000016,0.02574668435013264,0.14457831325301207,0.9995630692455386,6.999999999999999e-4,0.00407412423697848,-6.836400000000012,-0.3357000000000028,0,9.999999999999974e-4,0.001439539,-0.016620969,-0.015173954000000003,0.026642195316894143,0.015851989413645726,-0.00024347247874889621
Poecilia_reticulata,Poecilia,latipinna,NA,1,0.8,1131,33.65,1.27,2.58,18.76,1.15,19.54,0.0298,72.7947,0.0023,0.0166,65.7438,0.0173,1012.587,216.953,1015.953,198.498,985.195,212.774,988.445,193.508,1001.677,205.927,1001.909,204.766,1001.561,207.319,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.013555333,0.098565131,0.102663255,5.942279503,0.0947650273224046,M65080-116900,NA,ark:/87602/m4/M116900,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/65080,Morphosource," Emily Kane provided access to these data , the collection of which was funded by NSF DBI-1701665.. The files were downloaded from www.MorphoSource.org, Duke University.",NA,27.449999999999932,0.02427055702917766,0.13569321533923304,0.9996609743682519,9e-4,0.003075493334910112,-5.280900000000003,5.036900000000003,0.0014999999999999979,0.0016000000000000007,0.0016897099999999988,-0.008501122,-0.011920235000000001,0.023752916831770346,0.023111793589359608,-1.8200893277642294e-4
Poecilia_reticulata,Poecilia,latipinna,NA,1,0.9,1131,31.97,1.38,2.5,18.43,1.15,18.77,0.0283,78.7895,0.0022,0.0163,65.9862,0.0166,1124.171,236.196,1126.573,217.923,1098.693,232.437,1101.303,213.85,1114.277,225.387,1114.467,224.222,1114.123,226.694,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,190.331,450,284.026,500,0.013135012,0.09683131,0.098617671,5.942279503,0.09806100733033805,M65080-116900,NA,ark:/87602/m4/M116900,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/65080,Morphosource," Emily Kane provided access to these data , the collection of which was funded by NSF DBI-1701665.. The files were downloaded from www.MorphoSource.org, Duke University.",NA,25.374000000000024,0.02243501326259949,0.13373860182370823,0.9996800905168652,0.0010000000000000002,0.0023098965492474553,-2.1824000000000012,9.0424,0.0016000000000000007,0.0013999999999999985,0.0048997120000000005,-0.004459626999999994,-0.010087092999999991,0.03696440827532113,0.03197113357735831,-2.3220167789805846e-4
Sphyraena_sphyraena,Sphyraena,sphyraena,NA,1,0.4,1601,61.34,0.61,0,19.05,0.64,18.31,0.0383,34.6916,0,0.0119,36.7331,0.0114,1257.841,159.112,1257.652,140.064,1316.116,156.094,1315.362,137.801,1288.204,148.362,1288.204,148.362,1288.204,148.362,NA,NA,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0,0.137370562,0.132034382,11.54489602,0,M44753-81246,NA,ark:/87602/m4/M81246,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44753,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,57.992500000000064,0.03622267332916931,0,1,-0.0015,0.015061838874256776,-41.3182,-33.688399999999994,-0.004199999999999999,-0.003799999999999998,-0.010922496,0.012427376000000004,0.012946816,-0.1,-0.07469622897945104,9.999999999998899e-5
Sphyraena_sphyraena,Sphyraena,sphyraena,NA,1,0.5,1601,59.02,0.64,2.04,20.17,0.71,19.05,0.0369,36.6998,0.0013,0.0126,40.8968,0.0119,1084.994,154.302,1085.748,134.147,1140.752,156.94,1141.694,137.914,1115.722,145.942,1115.687,144.921,1115.616,146.962,NA,NA,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.014710548,0.145446941,0.137370562,11.54489602,0.03726455632743681,M44753-81246,NA,ark:/87602/m4/M81246,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44753,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,55.851999999999975,0.03488569643972516,0.10612244897959183,0.999873167937627,-3.0000000000000014e-4,0.013187520844027557,-34.079750000000004,-28.250049999999995,-0.00375,-0.00315,0.002977981500000001,0.020307862499999996,0.027681973999999998,-0.0018281839988498472,-0.037397459561040534,8.980806447733691e-6
Sphyraena_sphyraena,Sphyraena,sphyraena,NA,1,0.6,1601,57.48,0.68,2.56,20.63,0.72,18.72,0.0359,39.1747,0.0016,0.0129,40.9824,0.0117,921.036,150.814,920.178,130.202,974.627,148.753,974.627,130.031,949.58,139.622,949.489,138.281,949.55,140.841,NA,NA,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.018460296,0.148764025,0.134990914,11.54489602,0.047419474268789355,M44753-81246,NA,ark:/87602/m4/M81246,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44753,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,54.01999999999998,0.0337414116177389,0.13008130081300814,0.9997136748579398,-1.9999999999999987e-4,0.011803427121614866,-31.451400000000007,-27.628100000000003,-0.004399999999999999,-0.003000000000000001,0.006135532000000001,0.022553058999999986,0.030460821,0.00982813625604613,-0.0245375449332801,-7.720972327585063e-5
Sphyraena_sphyraena,Sphyraena,sphyraena,NA,1,0.7,1601,52.14,0.69,1.15,19.55,0.82,18.97,0.0326,39.7877,7e-4,0.0122,47.0452,0.0119,768.851,158.124,766.673,138.696,817.087,154.272,815.747,135.346,794.689,146.504,794.571,145.933,794.721,147.069,NA,NA,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.008292711,0.140976088,0.136793677,11.54489602,0.023033603946151487,M44753-81246,NA,ark:/87602/m4/M81246,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44753,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,48.65499999999997,0.030390381011867567,0.05809128630705393,0.9999886120914105,-0.001,0.008717820898713407,-25.260200000000005,-25.256500000000003,-0.004399999999999998,-0.0037,-0.004243403,0.023341398,0.025293021,-0.059844831629063996,-0.05433029290198607,1.8207036712303282e-4
Sphyraena_sphyraena,Sphyraena,sphyraena,NA,1,0.8,1601,51.25,0.78,0.9,20.26,0.86,20.24,0.032,44.6217,6e-4,0.0127,49.1276,0.0126,627.489,170.864,626.457,150.629,673.947,168.179,673.327,147.945,651.647,160.333,651.454,159.83,651.672,160.702,NA,NA,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.006489948,0.146095936,0.145951715,11.54489602,0.020585462026401512,M44753-81246,NA,ark:/87602/m4/M81246,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44753,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,46.66399999999999,0.029146783260462203,0.04743083003952569,0.9999949389235279,-8e-4,0.007951719566194657,-21.897099999999995,-23.136100000000006,-0.0032000000000000015,-0.0023,-0.005375675000000001,0.034787338000000015,0.03561057000000001,-0.06450946846793701,-0.051067771706643485,1.5195562249958883e-4
Sphyraena_sphyraena,Sphyraena,sphyraena,NA,1,0.9,1601,48.8,0.74,3.44,18.62,0.77,17.56,0.0305,42.6092,0.0022,0.0116,43.9007,0.011,489.735,174.373,488.874,155.776,535.025,173.34,534.853,155.776,513.155,165.074,513.155,163.352,513.155,166.797,NA,NA,pelagic,pelagic,pelagic,marine,138.676,1151,169.14,1251,0.024806023,0.134269809,0.126626092,11.54489602,0.07718283316350577,M44753-81246,NA,ark:/87602/m4/M81246,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/44753,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,45.634499999999946,0.028503747657713897,0.1946902654867257,0.9985632640812874,0.0010000000000000002,0.008378630944361861,-24.267899999999997,-27.137900000000002,-0.004,-0.003300000000000001,0.016570723000000002,0.023548793999999998,0.027351405999999995,0.0979160719383386,0.01109295941052603,-0.0013490281134759252
Scomber_japonicus,Scomber,japonicus,NA,1,0.3,1816,46.45,1.1,2.81,25.68,1.21,25.21,0.0256,62.9372,0.0015,0.0141,69.1221,0.0139,1444.109,459.131,1444.829,433.461,1483.214,460.811,1484.174,435.621,1465.413,447.444,1465.448,446.007,1465.379,448.813,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.014100197,0.128858737,0.126500341,9.112440287,0.06944550669216057,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,39.22500000000002,0.021599669603524243,0.10714285714285715,0.999868218971262,0,0.002848142108615982,-13.29209999999999,-10.223400000000005,-8.000000000000004e-4,-0.0014000000000000002,0.0016790269999999996,0,-4.053709999999877e-4,0.019230769230769246,-0.010512988201618861,-7.205077238392477e-5
Scomber_japonicus,Scomber,japonicus,NA,1,0.4,1816,49.93,0.92,4.08,23.75,1.08,24.07,0.0275,52.547,0.0022,0.0131,61.8376,0.0133,1261.846,449.718,1263.3,426.017,1305.614,453.499,1307.504,429.506,1286.565,439.54,1286.711,437.504,1286.42,441.575,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.020472883,0.11917426,0.120779977,9.112440287,0.09082890010457875,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,43.98599999999999,0.024221365638766514,0.16666666666666669,0.9992283950617284,7.000000000000001e-4,0.0030605311838539824,-16.213699999999996,-15.832999999999998,-0.0023,-0.002599999999999998,0.009550387,0.0011729709999999949,-0.005249485999999998,0.06666666666666668,0.016132671125127715,-6.716049382715639e-4
Scomber_japonicus,Scomber,japonicus,NA,1,0.5,1816,53.77,0.91,5.42,24.07,1.04,25.67,0.0296,51.9959,0.003,0.0133,59.8693,0.0141,1076.811,413.864,1071.427,390.405,1116.327,412.038,1123.634,387.425,1098.064,396.181,1098.1,393.669,1098.312,399.083,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.027196821,0.120779977,0.128808558,9.112440287,0.11879245118454454,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,45.86150000000009,0.025254129955947186,0.21897810218978103,0.9977006623520287,0.0014,0.0035559543602495837,-15.10725,-12.953949999999999,-0.001550000000000001,-0.002450000000000001,0.0154642545,0.011745858499999984,0.0030150099999999985,0.11102746921133935,0.044130435296067194,-0.002163524779150605
Scomber_japonicus,Scomber,japonicus,NA,1,0.6,1816,56.95,1.01,5.02,28.32,1.08,28.52,0.0314,58.0884,0.0028,0.0156,61.9206,0.0157,874.908,406.213,879.873,378.333,924.174,413.851,927.993,385.59,902.596,396.092,902.978,393.61,902.214,398.575,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.025189675,0.142105897,0.14310947,9.112440287,0.10442568747047834,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,48.692999999999984,0.026813325991189418,0.17891373801916935,0.9989753518557437,0.001,0.004875341495065383,-10.513200000000005,-8.714400000000005,-4.0000000000000105e-4,-3.0000000000000165e-4,0.012864911000000001,0.030671614999999985,0.023802693000000014,0.058660573462207335,0.032468668268408885,-8.15532725471968e-4
Scomber_japonicus,Scomber,japonicus,NA,1,0.7,1816,56.53,1.02,5.25,28.12,1.05,27.58,0.0311,58.1623,0.0029,0.0155,60.4307,0.0152,722.068,385.497,726.358,357.705,771.309,391.279,774.294,363.86,749.3,374.678,749.859,371.881,749.3,377.103,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.026343784,0.141102324,0.138392678,9.112440287,0.10838778723360463,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,48.58850000000001,0.026755781938325996,0.18892508143322476,0.9987260321379403,0.0012,0.005083221825171836,-11.874700000000004,-6.881900000000002,-0.0010999999999999985,-4.0000000000000105e-4,0.01380767,0.024940398999999988,0.025419257,0.07098896349710683,0.031023890385467073,-0.0010805095863472003
Scomber_japonicus,Scomber,japonicus,NA,1,0.8,1816,57.05,0.91,3.85,26.98,1.1,27.67,0.0314,52.0591,0.0021,0.0149,63.2238,0.0152,512.328,342.251,518.451,315.976,561.19,353.824,567.251,326.821,542.345,335.139,542.73,333.244,542.056,337.034,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.019318775,0.13538196,0.138844286,9.112440287,0.07809792959390548,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,48.83100000000002,0.02688931718061675,0.1395348837209302,0.9996209197318007,6.999999999999999e-4,0.005694253486349204,-7.800899999999999,-15.698700000000002,-6.000000000000016e-4,-9.99999999999994e-5,0.007453151999999999,0.027679909000000016,0.024896593999999994,0.027594585213467512,0.00644469586086048,-2.2206356922760406e-4
Scomber_japonicus,Scomber,japonicus,NA,1,0.9,1816,56.12,0.99,3.91,27.2,1,26.79,0.0309,56.9506,0.0022,0.015,57.3786,0.0148,357.433,302.547,365.389,276.538,405.78,316.317,412.206,290.308,385.527,296.392,385.983,294.567,385.198,298.394,NA,NA,pelagic,pelagic,pelagic,marine,199.288,1198,353.709,1368,0.019619847,0.13648589,0.134428566,9.112440287,0.0839645243999832,M46870-85314,NA,ark:/87602/m4/M85314,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/46870,Morphosource,"Scripps Institution of Oceanography, La Jolla, CA, USA",NA,47.581999999999994,0.02620154185022026,0.1476510067114094,0.9995247242567938,0.0010000000000000002,0.006076425136868225,-10.79,-12.796500000000002,-1.999999999999988e-4,9.99999999999994e-5,0.011384547,0.031351268,0.029567487000000003,0.05087681316302231,0.017874650647003457,-3.8756793796945743e-4
Xiphophorus_hellerii,Poecilia,latipinna,Poeciliidae,1,0.4,1.92,0.06,0.83,0,0.03,1.15,0.03,0.0333,47.5351,0.0012,0.0157,66.1352,0.0147,0.882,-0.258,0.88,-0.288,0.827,-0.257,0.824,-0.285,0.847,-0.27,0.846,-0.271,0.847,-0.269,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311,4.852307879,0.04151351351351347,M26542-51315,NA,ark:/87602/m4/M51315,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/26542,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States","Rodriguez, C. Ml. (1997). Phylogenetic Analysis of the Tribe Poeciliini (Cyprinodontiformes: Poeciliidae). Copeia 1997, 663–679.",0.05550000000000005,0.028906250000000026,0.07894736842105263,0.9999611536130018,-3.0000000000000014e-4,0.0077454155450874945,-11.9161,-20.844899999999996,-8.999999999999998e-4,0,-0.010922496,-0.043789695000000003,-0.048606435,-0.02105263157894738,-0.03318271546593757,6.115361300174094e-5
Xiphophorus_hellerii,Poecilia,latipinna,Poeciliidae,1,0.5,1.92,0.07,0.76,0,0.03,1.21,0.03,0.035,43.4321,0.0012,0.0152,69.1114,0.0162,1.122,-0.272,1.119,-0.301,1.062,-0.269,1.061,-0.3,1.084,-0.284,1.084,-0.285,1.085,-0.283,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311,4.852307879,0.039050847457627075,M26542-51315,NA,ark:/87602/m4/M51315,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/26542,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States","Rodriguez, C. Ml. (1997). Phylogenetic Analysis of the Tribe Poeciliini (Cyprinodontiformes: Poeciliidae). Copeia 1997, 663–679.",0.05900000000000005,0.030729166666666696,0.07643312101910828,0.9999658707790833,-4.000000000000002e-4,0.009030991070969094,-5.86515,-21.51775,5.499999999999984e-4,-5.500000000000001e-4,-0.0117325665,-0.04124538850000001,-0.041947656,-0.0315175119593334,-0.03561116843085027,1.0168364790397177e-4
Xiphophorus_hellerii,Poecilia,latipinna,Poeciliidae,1,0.6,1.92,0.06,0.83,0,0.03,1.19,0.03,0.0313,47.4195,0.001,0.0151,68.4047,0.0146,1.289,-0.283,1.287,-0.312,1.235,-0.279,1.234,-0.307,1.255,-0.295,1.255,-0.296,1.255,-0.294,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311,4.852307879,0.035887850467289796,M26542-51315,NA,ark:/87602/m4/M51315,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/26542,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States","Rodriguez, C. Ml. (1997). Phylogenetic Analysis of the Tribe Poeciliini (Cyprinodontiformes: Poeciliidae). Copeia 1997, 663–679.",0.05349999999999988,0.027864583333333273,0.06734006734006734,0.9999794366349495,-7.999999999999999e-4,0.005926598837209238,-4.0291,-19.383300000000006,-0.0014999999999999996,-8.000000000000004e-4,-0.012324764,-0.036620544000000005,-0.042485893,-0.052913097216894675,-0.03606916873477966,1.8855205373380368e-4
Xiphophorus_hellerii,Poecilia,latipinna,Poeciliidae,1,0.7,1.92,0.06,1.06,0,0.03,1.32,0.03,0.0329,60.9552,5e-4,0.0178,75.6773,0.0178,1.497,-0.293,1.493,-0.327,1.446,-0.29,1.442,-0.324,1.466,-0.308,1.466,-0.309,1.466,-0.308,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.075817311,0.075817311,4.852307879,0.01882352941176465,M26542-51315,NA,ark:/87602/m4/M51315,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/26542,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States","Rodriguez, C. Ml. (1997). Phylogenetic Analysis of the Tribe Poeciliini (Cyprinodontiformes: Poeciliidae). Copeia 1997, 663–679.",0.051000000000000156,0.026562500000000083,0.028089887640449437,0.9999993774130573,-0.0012,0.0048899398868459225,3.3718999999999966,-4.089000000000006,0.0015000000000000013,0.001899999999999999,-0.012536114,-0.037634968000000005,-0.039865756,-0.08984623029566849,-0.05854036743637291,1.9283568876982127e-4
Xiphophorus_hellerii,Poecilia,latipinna,Poeciliidae,1,0.8,1.92,0.06,1.08,0,0.04,1.38,0.03,0.0306,61.9422,5e-4,0.0182,79.2912,0.0177,1.648,-0.302,1.648,-0.337,1.599,-0.299,1.598,-0.333,1.619,-0.317,1.619,-0.318,1.619,-0.317,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.101089747,0.075817311,4.852307879,0.019393939393939442,M26542-51315,NA,ark:/87602/m4/M51315,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/26542,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States","Rodriguez, C. Ml. (1997). Phylogenetic Analysis of the Tribe Poeciliini (Cyprinodontiformes: Poeciliidae). Copeia 1997, 663–679.",0.04949999999999988,0.025781249999999936,0.027855153203342618,0.9999993979643548,-9e-4,0.00458618630573239,8.266500000000008,-5.815600000000003,0.001899999999999999,0.0032000000000000015,-0.011865623,-0.035347065999999996,-0.009395619000000008,-0.08408514530412008,-0.052259294339105554,1.5641466332649845e-4
Xiphophorus_hellerii,Poecilia,latipinna,Poeciliidae,1,0.9,1.92,0.06,1.27,0,0.04,1.31,0.04,0.0315,72.7382,5e-4,0.0188,74.8709,0.0188,1.849,-0.31,1.846,-0.346,1.8,-0.308,1.799,-0.344,1.823,-0.327,1.823,-0.327,1.823,-0.326,NA,NA,benthopelagic,benthopelagic,demersal,freshwater,0.395688,1.029,0.791147,1.059,0,0.101089747,0.101089747,4.852307879,0.019999999999999983,M26542-51315,NA,ark:/87602/m4/M51315,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/26542,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States","Rodriguez, C. Ml. (1997). Phylogenetic Analysis of the Tribe Poeciliini (Cyprinodontiformes: Poeciliidae). Copeia 1997, 663–679.",0.04800000000000004,0.025000000000000022,0.026595744680851064,0.9999994996791286,-6.999999999999999e-4,0.004874883286647987,6.702300000000008,2.991100000000003,0.0038000000000000013,0.0039000000000000007,-0.0082353,-0.001987551000000004,-0.0058286560000000015,-0.07017844886753603,-0.04608987375297976,8.720748436530368e-5
Discherodontus_ashmeadi,Discherodontus,ashmeadi,NA,1,0.4,687,18.54,1.13,0.73,10.76,1.41,10.95,0.027,64.5456,0.0011,0.0157,80.5384,0.0159,319.894,69.612,319.026,58.883,305.01,70.852,304.08,59.937,310.946,64.494,310.963,64.157,310.98,64.889,NA,NA,NA,NA,benthic,freshwater,118.844,269,209.917,392,0.006160996,0.090572972,0.092175862,5.780687288,0.050667113643982506,M25028-49156,NA,ark:/87602/m4/M49156,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/25028,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,14.91500000000002,0.021710334788937437,0.06962025316455696,0.9999765067882658,-3.9999999999999996e-4,5.495003340249063e-4,2.487099999999998,-3.8344000000000023,3.0000000000000165e-4,0,-0.0047615,-0.027431144000000005,-0.033850774,-0.030379746835443047,-0.02402911533546853,7.650678826576218e-5
Discherodontus_ashmeadi,Discherodontus,ashmeadi,NA,1,0.5,687,18.32,1.05,0.65,10.13,1.31,9.85,0.0267,59.9095,9e-4,0.0148,74.932,0.0143,381.989,65.602,381.651,55.474,367.191,66.333,366.066,56.543,373.041,61.001,373.048,60.673,373.059,61.32,NA,NA,NA,NA,benthic,freshwater,118.844,269,209.917,392,0.005444898,0.085268406,0.082919009,5.780687288,0.04070039166639234,M25028-49156,NA,ark:/87602/m4/M49156,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/25028,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,15.191500000000019,0.02211280931586611,0.06185567010309278,0.999985360775719,-7.000000000000001e-4,4.146337201685092e-4,-0.04455000000000098,-5.0403499999999966,-0.0013500000000000005,-9.499999999999995e-4,-0.0062876684999999995,-0.034143690500000004,-0.03249656099999999,-0.0460949628753489,-0.033961624222085006,1.2117364453967383e-4
Discherodontus_ashmeadi,Discherodontus,ashmeadi,NA,1,0.6,687,19.51,1.17,1.25,11.19,1.19,10.7,0.0284,67.2792,0.0018,0.0163,68.3603,0.0156,459.713,63.854,459.011,52.683,443.124,64.389,443.058,53.686,450.964,58.731,450.942,58.174,450.942,59.419,NA,NA,NA,NA,benthic,freshwater,118.844,269,209.917,392,0.010475918,0.094182589,0.09006095,5.780687288,0.07600024583615013,M25028-49156,NA,ark:/87602/m4/M49156,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/25028,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,16.271000000000015,0.023684133915574987,0.11285266457680251,0.9998378013366899,0,0.001746149419450952,-4.07350000000001,0.47639999999999816,-5.000000000000004e-4,3.999999999999976e-4,-0.0018488459999999995,-0.022376905000000002,-0.024120614999999998,-0.0074004999801595,0.004043226634080674,4.691675547419116e-5
Discherodontus_ashmeadi,Discherodontus,ashmeadi,NA,1,0.7,687,20.43,1.15,0.75,11.13,1.26,11.98,0.0297,65.7964,0.0011,0.0162,72.1573,0.0174,526.124,63.852,526.217,52.721,509.194,63.852,509.568,51.879,517.572,58.519,517.617,58.129,517.542,58.879,NA,NA,NA,NA,benthic,freshwater,118.844,269,209.917,392,0.006342269,0.093663866,0.100794654,5.780687288,0.04501027427856696,M25028-49156,NA,ark:/87602/m4/M49156,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/25028,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,16.789500000000004,0.024438864628820965,0.06547619047619048,0.9999816205033365,-5.999999999999998e-4,0.002766304515666805,-0.14809999999999945,0.752200000000002,0.0011000000000000003,2.999999999999982e-4,-0.006193844999999999,-0.012657625000000006,-0.022019201000000002,-0.05245992745992745,-0.032353622569570605,1.7507877904898717e-4
Discherodontus_ashmeadi,Discherodontus,ashmeadi,NA,1,0.8,687,20.14,1.29,0.45,11.87,1.22,11.7,0.0293,73.7364,7e-4,0.0173,69.7704,0.017,592.278,67.958,593.056,56.11,576.019,66.748,576.798,55.073,584.792,61.241,584.792,61.014,584.777,61.468,NA,NA,NA,NA,benthic,freshwater,118.844,269,209.917,392,0.003822218,0.09990842,0.098456464,5.780687288,0.029578374388781206,M25028-49156,NA,ark:/87602/m4/M49156,http://www.morphosource.org/Detail/MediaDetail/Show/media_id/25028,Morphosource,"University of Florida, Florida Museum of Natural History, Gainesville, Florida, United States",NA,16.258500000000026,0.02366593886462886,0.04081632653061225,0.999997224535591,-7e-4,0.0024708751703613127,-1.2543000000000006,5.9786,0.0011999999999999997,0.0023,-0.008043405,-0.012707913000000001,-0.010576946000000004,-0.07112397197685044,-0.04207485934426379,1.542412345627575e-4
