Species,Indiv,Pos,SL,CBL_raw,alpha_Pos_raw,d_raw,D_Pos_raw,alpha_Ant_raw,D_Ant_raw,CBL,alpha_Pos,d,D_Pos,alpha_Ant,D_Ant,Pt1x,Pt1y,Pt2x,Pt2y,Pt3x,Pt3y,Pt4x,Pt4y,Pt5x,Pt5y,Pt6x,Pt6y,Pt7x,Pt7y,Body Shape,Habitat_Initial ,Habitat_Friedman,Habitat_FishBase,Habitat,Water_Type,Max_BW_mm,BW_slide,Max_BH_mm,BH_slide,d_BW,D_Pos_BW,D_Ant_BW
Ophidion_scrippsae,1,50,2082,42.52,1.39,4.28,27.45,1.37,26.11,0.0204,79.5828,0.0021,0.0132,78.3335,0.0125,1063.26,165.213,1064.13,137.777,1030.81,162.846,1031.67,136.753,1047.25,150.472,1047.33,148.311,1047.25,152.591,,,demersal,demersal,demersal,marine,179.188,468,332.161,588,0.0238897,0.153189892,0.145697081
Ophidion_scrippsae,1,60,2082,38.19,1.36,3.53,24.58,1.36,23.69,0.0183,77.8569,0.0017,0.0118,77.6514,0.0114,1263.71,182.964,1265.96,158.485,1233.99,180.253,1236.03,156.656,1249.71,169.058,1249.85,167.326,1249.52,170.837,,,demersal,demersal,demersal,marine,179.188,468,332.161,588,0.019680304,0.137186572,0.132179703
Ophidion_scrippsae,1,70,2082,35.64,1.34,3.21,22.38,1.40,22.52,0.0171,76.9651,0.0015,0.0107,80.4263,0.0108,1483.1,203.016,1483.68,180.645,1455.94,202.29,1456.08,179.773,1469.32,191.433,1469.33,189.881,1469.32,193.093,,,demersal,demersal,demersal,marine,179.188,468,332.161,588,0.017925394,0.124888482,0.125663745
Ophidion_scrippsae,1,80,2082,31.98,1.32,2.03,19.88,1.31,19.53,0.0154,75.8081,0.0010,0.0095,75.2780,0.0094,1688.03,219.722,1688.28,199.842,1662.31,219.101,1663.18,199.593,1675.39,209.974,1675.39,208.905,1675.39,210.936,,,demersal,demersal,demersal,marine,179.188,468,332.161,588,0.011334464,0.110953702,0.108977108
Ophidion_scrippsae,1,90,2082,28.14,1.26,1.11,16.03,1.17,15.78,0.0135,72.2031,0.0005,0.0077,67.1258,0.0076,1897.52,204.846,1897.52,188.813,1874.04,203.212,1875.37,187.486,1886.53,196.615,1886.58,196.086,1886.53,197.193,,,demersal,demersal,demersal,marine,179.188,468,332.161,588,0.006184167,0.089475858,0.088075881
Malacosteus_niger,1,20,1651,43.63,1.38,5.20,28.73,1.30,25.38,0.0264,79.2194,0.0032,0.0174,74.3473,0.0154,1474.5,102.992,1476.19,74.3081,1509.1,102.603,1509.71,77.2299,1492.7,88.962,1492.89,86.5923,1492.5,91.78,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.030259528,0.16712991,0.147625878
Malacosteus_niger,1,30,1651,45.03,1.38,5.53,30.05,1.34,28.19,0.0273,79.2381,0.0034,0.0182,76.9424,0.0171,1326.77,92.6875,1327.61,62.647,1362.71,94.2064,1363.05,66.0224,1345.34,77.7051,1345.41,75.1474,1345.2,80.6777,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.032190303,0.174799573,0.163944829
Malacosteus_niger,1,40,1651,45.91,1.43,5.73,31.27,1.44,28.88,0.0278,82.1526,0.0035,0.0189,82.7558,0.0175,1143.39,88.7329,1143.39,57.462,1177.37,87.4565,1178.01,58.5788,1161.31,72.3391,1161.28,70.052,1161.26,75.7849,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.033345751,0.181887927,0.168009069
Malacosteus_niger,1,50,1651,45.80,1.52,6.47,31.64,1.51,31.04,0.0277,87.1677,0.0039,0.0192,86.3095,0.0188,995.904,88.094,996.201,56.4596,1029.17,87.6485,1029.17,56.6081,1012.64,71.2736,1012.71,68.2916,1012.64,74.7646,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.037652559,0.184010343,0.180547219
Malacosteus_niger,1,60,1651,45.70,1.50,3.99,31.41,1.57,31.69,0.0277,86.0482,0.0024,0.0190,89.6855,0.0192,815.27,84.8594,816.218,53.4609,847.887,85.8067,849.105,54.1376,832.566,69.6405,832.566,67.9604,832.47,71.9446,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.023180919,0.182713338,0.184340253
Malacosteus_niger,1,70,1651,43.77,1.35,4.61,25.77,1.42,29.97,0.0265,77.3816,0.0028,0.0156,81.4271,0.0182,641.139,76.1911,640.84,50.419,674.703,77.5396,674.254,47.5721,657.065,62.6402,657.065,60.5161,657.004,65.1285,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.026830479,0.149914116,0.174326234
Malacosteus_niger,1,80,1651,42.20,1.20,5.01,23.47,1.26,24.58,0.0256,68.6150,0.0030,0.0142,71.9536,0.0149,507.962,75.9508,508.206,52.4772,541.95,76.1953,542.439,51.6214,525.268,63.6005,525.236,61.3311,525.197,66.3391,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.029130033,0.136542124,0.142962965
Malacosteus_niger,1,90,1651,33.53,0.85,3.17,12.26,0.78,12.96,0.0203,48.4951,0.0019,0.0074,44.4617,0.0079,329.095,75.9757,328.92,63.7133,357.824,71.9466,358,58.9835,342.409,67.9175,342.382,66.2794,342.382,69.4542,,,pelagic,bathypelagic,pelagic,marine,171.924,1227,350.33,1368,0.018466299,0.071331802,0.075407126
Serrasalmus_rhombeus,1,40,913,28.62,1.34,1.37,19.19,1.57,19.02,0.0314,76.8062,0.0015,0.0210,90.1747,0.0208,377.198,-48.1348,378.422,-67.2811,355.604,-49.3588,356.915,-68.3302,365.723,-58.2961,365.795,-58.9443,365.675,-57.5759,,,benthopelagic,benthopelagic,demersal,freshwater,142.48,398,522.443,538,0.009641013,0.134653176,0.133468864
Serrasalmus_rhombeus,1,50,913,25.21,1.46,1.54,17.88,1.48,16.52,0.0276,83.8941,0.0017,0.0196,84.6720,0.0181,464.231,-44.8076,464.964,-62.6732,445.083,-45.8154,446.09,-62.3067,454.652,-53.9377,454.682,-54.6019,454.622,-53.0622,,,benthopelagic,benthopelagic,demersal,freshwater,142.48,398,522.443,538,0.010814631,0.125495723,0.11596025
Serrasalmus_rhombeus,1,60,913,25.11,1.55,1.67,17.45,1.58,18.51,0.0275,89.0456,0.0018,0.0191,90.2611,0.0203,559.47,-41.8929,559.911,-59.3365,541.322,-41.3643,541.939,-59.8651,550.832,-51.0871,550.861,-51.8331,550.832,-50.1622,,,benthopelagic,benthopelagic,demersal,freshwater,142.48,398,522.443,538,0.011729026,0.12246753,0.129920589
Serrasalmus_rhombeus,1,70,913,25.39,1.63,1.80,18.24,1.62,18.69,0.0278,93.5300,0.0020,0.0200,92.9137,0.0205,654.187,-42.4947,653.334,-60.7185,636.506,-41.6416,636.118,-60.3308,645.19,-51.2852,645.19,-52.1196,645.19,-50.3174,,,benthopelagic,benthopelagic,demersal,freshwater,142.48,398,522.443,538,0.012648793,0.128044303,0.131198955
Serrasalmus_rhombeus,1,80,913,23.97,1.63,2.79,16.74,1.54,16.92,0.0263,93.5196,0.0031,0.0183,88.5188,0.0185,747.907,-48.5433,745.781,-65.1464,731.141,-47.1529,729.587,-64.0013,738.972,-56.7034,738.936,-58.0261,738.972,-55.2378,,,benthopelagic,benthopelagic,demersal,freshwater,142.48,398,522.443,538,0.019571395,0.117480783,0.118752907
Serrasalmus_rhombeus,1,90,913,21.18,1.60,1.47,15.56,1.59,15.91,0.0232,91.6776,0.0016,0.0170,90.8642,0.0174,840.546,-64.4174,837.824,-79.7383,825.77,-60.3733,822.814,-76.0053,831.877,-70.1555,831.678,-70.8337,831.997,-69.3976,,,benthopelagic,benthopelagic,demersal,freshwater,142.48,398,522.443,538,0.010324979,0.109214097,0.111658015
Oncorhynchus_gorbuscha,1,20,1329,19.96,1.98,7.50,16.99,1.97,17.02,0.0150,113.6118,0.0056,0.0128,112.9124,0.0128,1326.77,216.094,1332.23,200.007,1337.18,220.154,1342.69,204.049,1334.78,209.784,1335.98,206.286,1333.73,213.445,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.048005392,0.108675894,0.108888058
Oncorhynchus_gorbuscha,1,30,1329,20.45,1.86,7.17,17.13,1.90,17.04,0.0154,106.3927,0.0054,0.0129,108.6600,0.0128,1190.83,205.483,1194,188.647,1202.95,208.573,1206.04,191.819,1198.76,197.98,1199.37,194.846,1197.94,201.87,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.045854922,0.109593949,0.108984506
Oncorhynchus_gorbuscha,1,40,1329,23.40,1.92,7.81,19.45,2.05,19.20,0.0176,109.9101,0.0059,0.0146,117.3519,0.0145,1060.66,180.686,1063.86,161.501,1073.45,182.196,1076.2,163.189,1069.02,172.011,1069.71,168.197,1068.39,175.89,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.049932027,0.124423746,0.122855595
Oncorhynchus_gorbuscha,1,50,1329,26.66,1.98,8.22,21.25,1.88,22.87,0.0201,113.7169,0.0062,0.0160,108.0023,0.0172,918.26,174.433,921.432,153.419,933.525,177.506,936.301,154.806,926.77,164.468,927.432,160.759,925.909,168.839,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.052598707,0.135951366,0.146295825
Oncorhynchus_gorbuscha,1,60,1329,29.04,2.06,9.64,23.99,1.81,23.76,0.0219,117.9191,0.0073,0.0181,103.7917,0.0179,786.982,162.13,789.767,138.298,803.465,163.912,806.137,140.303,795.533,151.158,796.352,146.5,794.715,156.005,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.061699555,0.153492975,0.151993165
Oncorhynchus_gorbuscha,1,70,1329,28.71,1.93,8.62,23.26,1.82,24.11,0.0216,110.5186,0.0065,0.0175,104.1958,0.0181,650.385,146.15,653.011,123.035,668.246,148.987,669.717,124.926,659.742,135.218,660.118,131.143,659.26,139.722,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.055154447,0.148819969,0.15420784
Oncorhynchus_gorbuscha,1,80,1329,28.85,1.95,8.19,23.88,1.75,23.28,0.0217,111.9755,0.0062,0.0180,100.3343,0.0175,529.028,134.758,530.845,110.952,546.811,136.479,548.245,113.246,537.999,122.919,538.466,119.182,537.599,127.323,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.052373237,0.15273214,0.1489065
Oncorhynchus_gorbuscha,1,90,1329,27.00,1.91,7.02,20.34,1.69,21.41,0.0203,109.5511,0.0053,0.0153,96.5481,0.0161,408.751,130.3,408.01,109.975,425.583,129.771,424.525,108.387,415.507,119.171,415.563,116.05,415.563,123.071,,,demersal,demersal,demersal,,156.321,1028.5,323.33,1008.5,0.044913991,0.130107299,0.136962769
Coryphaenoides_filifer,1,30,985,23.61,1.72,1.87,16.48,1.38,14.31,0.0240,98.4132,0.0019,0.0167,79.3526,0.0145,300.364,255.701,299.824,239.233,284.436,252.462,284.571,238.154,293.046,246.411,293.088,245.57,292.836,247.419,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.014696196,0.129761464,0.112685952
Coryphaenoides_filifer,1,40,985,28.29,1.17,1.69,16.26,1.48,17.63,0.0287,67.0343,0.0017,0.0165,84.9295,0.0179,418.039,258.371,420.219,242.257,396.616,255.528,398.417,237.991,407,248.428,407.116,247.702,406.942,249.388,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.013348414,0.128059925,0.138836934
Coryphaenoides_filifer,1,50,985,28.33,1.15,1.21,15.74,1.21,15.52,0.0288,65.8877,0.0012,0.0160,69.1123,0.0158,505.872,271.88,506.639,256.161,482.409,270.116,483.406,254.628,494.131,263.352,494.048,262.825,494.274,264.01,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.009500532,0.12394038,0.122226342
Coryphaenoides_filifer,1,60,985,29.60,1.27,2.22,16.48,1.24,17.93,0.0301,72.5872,0.0023,0.0167,71.0744,0.0182,599.424,267.967,598.134,251.54,575.617,269.937,574.468,252.041,587.584,260.472,587.505,259.442,587.664,261.661,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.017520273,0.129767153,0.141227988
Coryphaenoides_filifer,1,70,985,31.04,1.23,2.26,18.03,1.24,18.31,0.0315,70.5297,0.0023,0.0183,70.8550,0.0186,702.562,259.331,700.561,241.412,676.727,262.375,675.509,244.108,688.938,252.145,688.979,251.079,689.184,253.334,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.017832215,0.141996085,0.144179005
Coryphaenoides_filifer,1,80,985,32.65,0.95,1.79,14.29,0.87,14.53,0.0332,54.1888,0.0018,0.0145,49.9003,0.0148,809.225,246.942,807.564,232.746,778.839,249.101,779.005,234.572,794.53,241.546,794.502,240.664,794.526,242.455,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.014106072,0.112561563,0.114428864
Coryphaenoides_filifer,1,90,985,30.63,1.09,1.88,14.77,0.54,8.94,0.0311,62.3978,0.0019,0.0150,30.7298,0.0091,903.478,240.968,902.035,226.268,874.619,240.698,874.259,231.769,890.616,234.771,890.576,233.958,890.738,235.828,,,bathydemersal,bathydemersal,benthic,marine,126.978,443,233.028,433,0.01478212,0.116324521,0.070376398
Pimelodella_cristata,1,30,1379,29.37,1.66,0.00,21.55,1.60,21.70,0.0213,95.3330,0.0000,0.0156,91.8185,0.0157,1345.48,254.938,1344.43,233.418,1365.43,254.764,1365.08,233.068,1354.75,243.566,1354.75,243.566,1354.75,243.566,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0,0.103847231,0.104585745
Pimelodella_cristata,1,40,1379,34.72,1.26,0.00,20.83,1.27,19.81,0.0252,72.0167,0.0000,0.0151,72.6544,0.0144,1226.85,268.941,1223.57,248.369,1253.5,264.733,1251.98,244.98,1239.35,256.318,1239.35,256.318,1239.35,256.318,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0,0.100406994,0.095488572
Pimelodella_cristata,1,50,1379,37.23,1.25,1.52,20.43,1.23,21.87,0.0270,71.6426,0.0011,0.0148,70.3793,0.0159,1081.54,285.927,1080.48,265.523,1110.62,284.41,1110.5,262.537,1095.07,274.169,1095.07,273.789,1094.95,275.307,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0.007339405,0.098477473,0.105426845
Pimelodella_cristata,1,60,1379,36.20,1.29,2.11,22.74,1.32,21.69,0.0263,74.0600,0.0015,0.0165,75.4012,0.0157,959.507,286.111,960.144,263.384,988.394,287.28,989.35,265.614,974.874,275.519,974.874,274.305,974.793,276.409,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0.010148542,0.109584455,0.104529152
Pimelodella_cristata,1,70,1379,34.86,1.30,0.96,20.45,1.31,21.62,0.0253,74.2281,0.0007,0.0148,74.8521,0.0157,810.239,280.428,810.529,259.984,837.643,281.443,838.368,259.839,823.885,270.686,823.821,270.304,823.885,271.259,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0.004613311,0.098547561,0.104187327
Pimelodella_cristata,1,80,1379,33.55,1.26,0.59,19.84,1.28,19.84,0.0243,72.0410,0.0004,0.0144,73.2473,0.0144,664.839,283.761,664.458,263.927,691.635,283.285,691.54,263.45,678.28,274.233,678.28,273.976,678.28,274.562,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0.00282445,0.095615157,0.095603437
Pimelodella_cristata,1,90,1379,32.78,1.27,0.55,16.81,1.10,18.86,0.0238,72.7102,0.0004,0.0122,63.1004,0.0137,524.183,287.942,523.299,271.152,550.595,286.862,550.203,268.01,535.15,279.021,535.15,278.794,535.104,279.339,,,demersal,demersal,demersal,freshwater,207.474,1321,299.878,1265,0.002636175,0.081037891,0.090884039
Polypterus_senegalus,1,20,1129,29.27,1.50,0.00,19.09,1.59,21.27,0.0259,86.1241,0.0000,0.0169,91.2313,0.0188,241.737,-52.436,245.48,-71.1516,222,-55.1583,224.723,-76.2559,233.57,-63.6654,233.57,-63.6654,233.57,-63.6654,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0,0.132566198,0.147752031
Polypterus_senegalus,1,30,1129,28.33,1.50,0.00,21.10,1.63,18.45,0.0251,86.1244,0.0000,0.0187,93.2788,0.0163,354.671,-22.6273,360.285,-42.9618,336.332,-28.7401,339.95,-46.8291,346.687,-36.1005,346.687,-36.1005,346.687,-36.1005,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0,0.146520116,0.1281283
Polypterus_senegalus,1,40,1129,29.44,1.42,0.65,21.20,1.72,20.21,0.0261,81.1097,0.0006,0.0188,98.3547,0.0179,458.744,-1.13256,461.846,-22.101,437.668,-4.87693,441.199,-24.7756,448.103,-13.79,448.153,-14.0409,448.153,-13.3885,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0.004531342,0.147224503,0.140368315
Polypterus_senegalus,1,50,1129,29.39,1.46,1.29,20.11,1.61,20.20,0.0260,83.4241,0.0011,0.0178,92.0617,0.0179,569.341,6.20798,569.003,-13.8988,548.214,6.0919,548.098,-14.106,557.897,-4.15434,557.951,-4.69091,557.951,-3.40314,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0.0089444,0.139674393,0.140289864
Polypterus_senegalus,1,60,1129,29.38,1.49,0.96,19.98,1.43,18.96,0.0260,85.1025,0.0008,0.0177,81.6991,0.0168,681.134,-2.29834,678.012,-22.0354,659.502,0.266359,656.602,-18.4671,668.992,-9.62909,668.936,-10.1828,669.102,-9.24149,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0.006638896,0.138791129,0.131665878
Polypterus_senegalus,1,70,1129,29.67,1.38,0.00,19.54,1.51,18.38,0.0263,79.1541,0.0000,0.0173,86.5226,0.0163,814.517,-30.3751,807.573,-48.6432,793.471,-24.8199,787.275,-42.1265,799.561,-36.7849,799.561,-36.7849,799.561,-36.7849,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0,0.13574129,0.127677002
Polypterus_senegalus,1,80,1129,28.02,1.40,0.92,17.72,1.39,18.47,0.0248,80.3423,0.0008,0.0157,79.7220,0.0164,921.349,-71.0378,913.98,-87.1562,901.914,-61.7351,894.362,-78.5904,907.796,-75.5373,907.667,-75.9243,907.861,-75.0214,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0.006414354,0.123097809,0.128284834
Polypterus_senegalus,1,90,1129,25.56,1.33,0.00,15.92,1.40,16.49,0.0226,76.0236,0.0000,0.0141,80.4730,0.0146,1036.38,-138.671,1028.04,-152.227,1020.33,-127.618,1010.94,-141.173,1023.66,-139.922,1023.66,-139.922,1023.66,-139.922,,,demersal,demersal,demersal,freshwater,143.975,414,165.287,594,0,0.110547337,0.114531672
Anodontostoma_chacunda,1,20,742,20.36,1.41,0.69,13.97,1.57,13.69,0.0274,80.9550,0.0009,0.0188,89.8961,0.0184,154.947,-17.6547,162.537,-29.3842,142.355,-25.7619,149.686,-37.319,151.762,-27.7944,151.955,-28.0521,151.537,-27.5045,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.00432963,0.087805067,0.086014611
Anodontostoma_chacunda,1,30,742,21.14,1.51,0.74,15.07,1.63,14.58,0.0285,86.3275,0.0010,0.0203,93.1317,0.0197,229.374,11.4159,232.774,-3.2655,214.692,7.32059,218.556,-6.74268,223.313,1.99934,223.404,1.63438,223.267,2.3643,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.004667506,0.094711677,0.091660355
Anodontostoma_chacunda,1,40,742,22.75,1.55,0.43,16.37,1.60,15.83,0.0307,88.8691,0.0006,0.0221,91.6076,0.0213,296.838,21.2643,298.374,4.97119,280.899,19.462,282.375,3.69761,289.305,12.2543,289.286,12.0312,289.305,12.4588,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.002690033,0.102852995,0.099509391
Anodontostoma_chacunda,1,50,742,22.97,1.47,1.04,15.27,1.50,15.35,0.0310,84.1932,0.0014,0.0206,85.8634,0.0207,384.773,26.5274,385.836,11.292,368.12,24.8975,369.254,9.59126,376.894,18.0751,376.919,17.4797,376.894,18.5217,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.006550648,0.095984254,0.096460337
Anodontostoma_chacunda,1,60,742,24.41,1.53,1.15,16.69,1.53,16.77,0.0329,87.8706,0.0016,0.0225,87.9458,0.0226,457.445,34.6726,459.43,18.101,440.568,32.6107,441.866,15.8864,449.858,25.2012,449.93,24.592,449.829,25.7378,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.007229049,0.104893733,0.105425005
Anodontostoma_chacunda,1,70,742,24.28,1.49,0.76,16.72,1.45,15.90,0.0327,85.1257,0.0010,0.0225,83.2936,0.0214,530.844,46.206,534.428,29.8769,513.479,42.2233,516.506,26.6111,523.839,35.7075,523.883,35.3605,523.818,36.1197,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.004788877,0.105068013,0.099946834
Anodontostoma_chacunda,1,80,742,23.79,1.49,0.43,16.77,1.39,14.77,0.0321,85.2613,0.0006,0.0226,79.7196,0.0199,602.472,65.225,607.298,49.1656,585.542,59.2917,589.735,45.1309,596.138,54.6558,596.173,54.4451,596.103,54.8665,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.002684707,0.105388955,0.092817294
Anodontostoma_chacunda,1,90,742,22.92,1.43,0.48,14.72,1.40,15.06,0.0309,81.9723,0.0006,0.0198,80.4787,0.0203,672.53,87.0087,677.322,73.0954,656.221,81.7525,660.704,67.3755,666.998,77.0772,667.092,76.826,666.981,77.294,,,pelagic,pelagic,pelagic,,159.114,250,414.72,340,0.003022885,0.092483416,0.094647412
Apteronotus_cuchillejo,1,20,1486,27.99,0.76,1.83,12.62,1.14,12.50,0.0188,43.6807,0.0012,0.0085,65.2644,0.0084,354.688,94.0931,354.558,81.4737,328.929,94.4834,329.45,81.9941,338.888,87.4529,338.926,86.5003,338.888,88.3294,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.017735051,0.12233847,0.121176093
Apteronotus_cuchillejo,1,30,1486,34.37,1.04,2.93,18.22,1.21,17.95,0.0231,59.7196,0.0020,0.0123,69.3957,0.0121,490.705,101.566,490.705,83.3483,462.639,101.895,461.162,84.0048,474.849,92.9283,474.842,91.5631,474.939,94.4907,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.028395615,0.176601685,0.174016949
Apteronotus_cuchillejo,1,40,1486,34.41,1.02,3.15,18.45,1.15,18.15,0.0232,58.5574,0.0021,0.0124,66.0082,0.0122,638.953,107.272,641.456,88.9968,609.663,106.771,610.038,88.6213,623.823,97.9513,623.875,96.7139,623.798,99.8589,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.030496646,0.178812984,0.175980046
Apteronotus_cuchillejo,1,50,1486,38.14,1.04,2.26,19.32,1.14,19.35,0.0257,59.3298,0.0015,0.0130,65.5698,0.0130,801.329,119.439,801.975,100.131,769.108,116.046,770.664,96.7543,784.851,107.736,784.885,106.78,784.988,109.034,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.021872991,0.187275743,0.187620317
Apteronotus_cuchillejo,1,60,1486,37.79,1.02,2.83,18.67,1.05,18.68,0.0254,58.3118,0.0019,0.0126,60.2902,0.0126,937.356,126.97,938.194,108.317,904.556,125.293,905.499,106.64,921.101,116.287,921.128,114.962,921.066,117.792,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.027440494,0.181003852,0.18105239
Apteronotus_cuchillejo,1,70,1486,37.43,0.96,2.11,17.98,1.03,17.72,0.0252,54.9972,0.0014,0.0121,59.1203,0.0119,1111.42,140.708,1113.11,122.806,1078.57,137.127,1080.56,119.524,1095.12,129.692,1095.25,128.739,1095.01,130.835,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.020451309,0.174312877,0.171729757
Apteronotus_cuchillejo,1,80,1486,37.65,0.92,1.37,15.98,0.87,16.71,0.0253,52.7330,0.0009,0.0108,50.0094,0.0112,1252.46,155.453,1254.5,139.601,1218.81,152.244,1220.46,135.613,1237.47,145.633,1237.49,144.921,1237.38,146.29,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.013313805,0.154935925,0.162011785
Apteronotus_cuchillejo,1,90,1486,36.36,0.75,0.67,13.24,0.86,15.27,0.0245,42.9171,0.0005,0.0089,49.0734,0.0103,1392.59,172.509,1394.76,159.452,1359.42,168.778,1361.5,153.649,1377.06,163.258,1377.17,162.931,1377.02,163.584,,,benthopelagic,benthopelagic,demersal,freshwater,103.157,479,308.075,409,0.006495019,0.128310174,0.148039535
Hypomesus_pretiosus,1,20,1637,23.95,1.54,5.83,17.48,1.88,18.19,0.0146,88.2164,0.0036,0.0107,107.5986,0.0111,379.952,-76.3209,380.398,-93.7962,364.308,-76.6835,364.795,-94.8661,371.16,-84.8871,371.16,-87.5707,371.16,-81.7454,,,demersal,benthopelagic,demersal,marine,163.344,788.5,301.824,638.5,0.035662773,0.107019483,0.111354691
